review_id,domain,entity_id,entity_name,review_text,sentiment_text,sentiment_label,rating,rating_original,review_date,source,raw_source_path,label_method,text_key
amazon_11142,ecommerce,B07C97XHJH,B07C97XHJH,Perfect as party favors,Perfect as party favors,positive,5.0,5.0,1551449801832,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9623708884876605986
amazon_6995,ecommerce,B078C5WSPY,B0763H9P6S,I love these little clips!!! My daughter loves them too!! Once they’re on she refuses to take them off. They’re perfect for her since she can’t keep on headbands for very long.,I love these little clips!!! My daughter loves them too!! Once they’re on she refuses to take them off. They’re perfect for her since she can’t keep on headbands for very long.,positive,5.0,5.0,1568557872487,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",8667877687849102113
amazon_20531,ecommerce,B0941YDPSW,B0941YDPSW,"The scent is pleasant, it cleans your hair, and if you're looking for something good for the environment this may be your product. My hair is just too long for this to be a good option. I wanted to love it, but it's taking me 3x as long to get my hair lathered, which is causing me to waste water. Maybe I'll like it better when I cut my hair.","The scent is pleasant, it cleans your hair, and if you're looking for something good for the environment this may be your product. My hair is just too long for this to be a good option. I wanted to love it, but it's taking me 3x as long to get my hair lathered, which is causing me to waste water. Maybe I'll like it better when I cut my hair.",neutral,3.0,3.0,1670648542861,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",1019059375227208648
amazon_23157,ecommerce,B00Q1BNG6C,B00Q1BNG6C,Inexpensive and works well.,Inexpensive and works well.,positive,5.0,5.0,1426075175000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",7271482535718083542
amazon_27578,ecommerce,B0114DPMYA,B0114DPMYA,My daily lotion leaves my skin better that this serum.,My daily lotion leaves my skin better that this serum.,negative,2.0,2.0,1475199729000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14072400661420656044
amazon_17479,ecommerce,B00EEN2HCS,B0BM4GX6TT,Came out very uneven. Didn't even last a full two days. I have oily skin. Possibly why the ink came off after the second wash.,Came out very uneven. Didn't even last a full two days. I have oily skin. Possibly why the ink came off after the second wash.,negative,2.0,2.0,1609544783100,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11107214561919897871
amazon_6846,ecommerce,B08889124H,B08889124H,got this because nothing else worked with my kittens. This is great!,got this because nothing else worked with my kittens. This is great!,positive,5.0,5.0,1600699814926,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",3437494433647900757
amazon_24621,ecommerce,B07WRWGYFP,B07WRWGYFP,This hair only lasted a week! It was napping up in 3 days. I wish I had of known before I used it!!!! I am sooooo upset and WILL NOT recommend it,This hair only lasted a week! It was napping up in 3 days. I wish I had of known before I used it!!!! I am sooooo upset and WILL NOT recommend it,negative,1.0,1.0,1581916039618,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10288321543558559135
amazon_1115,ecommerce,B07VC29N4K,B07VC29N4K,Doesnt work. Did not stain skin at all.,Doesnt work. Did not stain skin at all.,negative,1.0,1.0,1620762156521,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",5377225298161498423
amazon_4675,ecommerce,B07174GRCZ,B07174GRCZ,Love how light weight hair is.,Love how light weight hair is.,positive,4.0,4.0,1523846855698,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10907664683023637648
amazon_6758,ecommerce,B07JNNZSKH,B07JNNZSKH,This color is so unique. The perfect balance of pink and purple I absolutely love it.,This color is so unique. The perfect balance of pink and purple I absolutely love it.,positive,5.0,5.0,1592420620390,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",4827246471419115950
amazon_14149,ecommerce,B00OXDWFG2,B00OXDWFG2,"So I have stretch marks on my chest, due to growing too fast. And my wife had some after a baby. Tried everything, and nothing worked. We have been using this for a week or so. And the marks are already fading! Try it out! Works better when you buy a derma needle too!","So I have stretch marks on my chest, due to growing too fast. And my wife had some after a baby. Tried everything, and nothing worked. We have been using this for a week or so. And the marks are already fading! Try it out! Works better when you buy a derma needle too!",positive,5.0,5.0,1449198479000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11117915903370021465
amazon_28115,ecommerce,B07T5527L6,B07T5527L6,My wife told me about this product to cover/hide my tattoo that peeked outta my shirt collar line. I had an interview and wanted the best impression. This stuff hid my tattoo from even being noticeable! Good buy!,My wife told me about this product to cover/hide my tattoo that peeked outta my shirt collar line. I had an interview and wanted the best impression. This stuff hid my tattoo from even being noticeable! Good buy!,positive,5.0,5.0,1578143850817,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",3685757726304863836
amazon_27383,ecommerce,B01DUYNJL4,B01DUYNJL4,Works exactly as advertised and is quite an easy install. Came in a time locked bag. Was easy to open and easy to install. Had no problem on the pump pressure and works quite fluidly with liquids. I would truly recommend this to anyone using for Listerine.,Works exactly as advertised and is quite an easy install. Came in a time locked bag. Was easy to open and easy to install. Had no problem on the pump pressure and works quite fluidly with liquids. I would truly recommend this to anyone using for Listerine.,positive,5.0,5.0,1461559172000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",558061035265132376
amazon_27039,ecommerce,B0093EQX6Y,B0093EQX6Y,"They are well constructed and comfortable. I really wasn't expecting much for what I paid, but it was definitely worth the buy if you want it. It did take more than two weeks for delivery though, so just keep that in mind.","They are well constructed and comfortable. I really wasn't expecting much for what I paid, but it was definitely worth the buy if you want it. It did take more than two weeks for delivery though, so just keep that in mind.",positive,5.0,5.0,1397905475000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11828778601634260769
amazon_6754,ecommerce,B0811S3MZ2,B0811S3MZ2,I love this product. It is easy to put on and easy to remove.,I love this product. It is easy to put on and easy to remove.,positive,5.0,5.0,1594073461361,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14310450260247086339
amazon_28993,ecommerce,B0092MCQZ4,B01M1OFZOG,"Forgive the ridiculous selfie but I was feeling myself and my curls and I could not resist. This little hair curling tool works amazing. There is a learning curve so don’t give up!! My curls lasted for two days and that never happens with me with a traditional curling iron, I lose the curl by the end of the day. I highly recommend.","Forgive the ridiculous selfie but I was feeling myself and my curls and I could not resist. This little hair curling tool works amazing. There is a learning curve so don’t give up!! My curls lasted for two days and that never happens with me with a traditional curling iron, I lose the curl by the end of the day. I highly recommend.",positive,5.0,5.0,1576135654230,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9671215922607842762
amazon_14987,ecommerce,B07LGYR1JZ,B0B2GF9GKL,"I got from local dollar store. I really love the smell and the light texture. It goes really thin and fade away really quick, I constantly need to reapply. After awhile of using it, my lip started to feel burning, itchy and have dead skin. I didn’t really pay attention to it until I switched to another brand that I used for years. Overall, I think it worth the money if you can find it in dollar store and your lip can tolerate it.","I got from local dollar store. I really love the smell and the light texture. It goes really thin and fade away really quick, I constantly need to reapply. After awhile of using it, my lip started to feel burning, itchy and have dead skin. I didn’t really pay attention to it until I switched to another brand that I used for years. Overall, I think it worth the money if you can find it in dollar store and your lip can tolerate it.",negative,2.0,2.0,1567495600791,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",8292043159158423757
amazon_317,ecommerce,B08TBGT6BM,B092Z9X6QK,"Super cute wig, higher quality and perfect for fun hair day, Halloween or even cosplay.","Super cute wig, higher quality and perfect for fun hair day, Halloween or even cosplay.",positive,5.0,5.0,1624975401430,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14248721556635610777
amazon_4626,ecommerce,B08HBRN53J,B08HBRN53J,Did not include shampoo only sent the conditioner bottle.,Did not include shampoo only sent the conditioner bottle.,negative,2.0,2.0,1610990892219,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",10943463521766019810
amazon_15583,ecommerce,B01KSXFU2Q,B01KSXFU2Q,I have very thick curly hair and this couldn't handle it. Reviews said it wasn't good for thin hair but it was perfect for my daughter's thin curly hair. I loved that I could decrease the temp. She gets this one and I'll stick with my chi. Shipping was quick and it was great for the price.,I have very thick curly hair and this couldn't handle it. Reviews said it wasn't good for thin hair but it was perfect for my daughter's thin curly hair. I loved that I could decrease the temp. She gets this one and I'll stick with my chi. Shipping was quick and it was great for the price.,positive,4.0,4.0,1490059882000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",1697386233206455121
amazon_26491,ecommerce,B08GHS3TZL,B08GHS3TZL,"Purchased this cap because this cap was advertised fit for people with large sizes. when I put it on my head, it’s too small and tight for me. The folds on the edge of the hat left a deep mark on my scalp and keep me a headache. I have great expectations when buy it, deeply disappointed","Purchased this cap because this cap was advertised fit for people with large sizes. when I put it on my head, it’s too small and tight for me. The folds on the edge of the hat left a deep mark on my scalp and keep me a headache. I have great expectations when buy it, deeply disappointed",negative,1.0,1.0,1636002046851,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",860762192712826831
amazon_16828,ecommerce,B01IA954Q2,B01IA954Q2,"I’ve been disappointed so many times when a scent from the past is poorly recreated. Not so with this. I bought a 2-pack and gave one to my sister for Mother’s Day. We both had a chuckle over sneaking a spritz from our grandmother’s bathroom cupboard. Still that unexpected after bath sting too! With all due respect, it smells as awful at first, but then grows on you. Ah, memories.","I’ve been disappointed so many times when a scent from the past is poorly recreated. Not so with this. I bought a 2-pack and gave one to my sister for Mother’s Day. We both had a chuckle over sneaking a spritz from our grandmother’s bathroom cupboard. Still that unexpected after bath sting too! With all due respect, it smells as awful at first, but then grows on you. Ah, memories.",positive,5.0,5.0,1623393849443,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",15034581179897067575
amazon_20736,ecommerce,B077459D7P,B077459D7P,"def made my life easier , the shape worked well, of course you have to make little adjustments .. happy I got this stencil. use it as a guide.","def made my life easier , the shape worked well, of course you have to make little adjustments .. happy I got this stencil. use it as a guide.",positive,5.0,5.0,1520398450080,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",14585931881723756622
amazon_17439,ecommerce,B097JRRJ7K,B08QV2BBMM,"My daughter's favorite colors!!! The wig looks absolutely great on her! Her early birthday present!!! Happy Birthday, baby!!!","My daughter's favorite colors!!! The wig looks absolutely great on her! Her early birthday present!!! Happy Birthday, baby!!!",positive,5.0,5.0,1638720059057,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",904229749190438089
amazon_4012,ecommerce,B07T2L6JQR,B07T2L6JQR,been using for a while. not thickening at all.,been using for a while. not thickening at all.,neutral,3.0,3.0,1654822112841,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",3975955378001119246
amazon_11796,ecommerce,B08DK2XWB2,B08DK2XWB2,Mehhh The brush is very small Does not offer a lot of bolume,Mehhh The brush is very small Does not offer a lot of bolume,negative,1.0,1.0,1610299149716,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",4551709288724341551
amazon_704,ecommerce,B08P3HRL19,B08P3HRL19,I wish there was a listing of the colors included. Each color is numbered on the eyeliner but that is no use to me since the company did not send color listing for each number. So I have to open each one to find the color I need. So where is the list.,I wish there was a listing of the colors included. Each color is numbered on the eyeliner but that is no use to me since the company did not send color listing for each number. So I have to open each one to find the color I need. So where is the list.,positive,5.0,5.0,1622558111976,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",2549673866006784757
amazon_3132,ecommerce,B003D1LAC0,B003D1LAC0,Sally’s stopped selling my favorite leave-in I tried 3 other products just to be disappointed! Thank goodness I found here!,Sally’s stopped selling my favorite leave-in I tried 3 other products just to be disappointed! Thank goodness I found here!,positive,5.0,5.0,1411841383000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",7403541171421357160
amazon_3211,ecommerce,B08JYWGBYS,B08JYWGBYS,"I liked this kind of brushes, I ordered familiar before. But this seller isn’t nice. I received 5 brushes instead of 7(number 2 and 6 are missing). Maybe that’s why they are so cheap.","I liked this kind of brushes, I ordered familiar before. But this seller isn’t nice. I received 5 brushes instead of 7(number 2 and 6 are missing). Maybe that’s why they are so cheap.",neutral,3.0,3.0,1608526847470,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",8587762902716538977
amazon_26122,ecommerce,B08B16K4LB,B08B16K4LB,"The double-sided feature is very helpful and convenient. Same with the fact that it's waterproof. The shallow clippers on the sides of the shaver side (not to be confused with the adjustable clipper side) is also a great feature, trimming down any hairs that are too long for the shaver. The only drawbacks are that the shaver doesn't get as close as a shave as I'd like and it takes a while of going over the same section before the hair is gone. The other drawback is that the adjustable feature on the clippers is tough to adjust. These aren't deal-breakers though, and at the price, it's a worthwhile purchase.","The double-sided feature is very helpful and convenient. Same with the fact that it's waterproof. The shallow clippers on the sides of the shaver side (not to be confused with the adjustable clipper side) is also a great feature, trimming down any hairs that are too long for the shaver. The only drawbacks are that the shaver doesn't get as close as a shave as I'd like and it takes a while of going over the same section before the hair is gone. The other drawback is that the adjustable feature on the clippers is tough to adjust. These aren't deal-breakers though, and at the price, it's a worthwhile purchase.",positive,4.0,4.0,1605201755780,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",8348565380630477713
amazon_28002,ecommerce,B06Y5XQ6SJ,B06Y5XQ6SJ,Very good quality of the product. This was exactly what I needed. Delivered fast.,Very good quality of the product. This was exactly what I needed. Delivered fast.,positive,5.0,5.0,1620939892063,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",13392773968980996301
amazon_15424,ecommerce,B077JGYZSD,B077JGYZSD,"Love this product, saw a major improvement in my skin in a really short period of time, i have been using it for almost 2 weeks consistently with the retinol serum from calily and my skin looks and feels great, no more acne spots and my skin looks so luminous! The only thing i wish they changed is the bottle or the dispenser, it kind of spits product and u end up using a bit more than necesarry.","Love this product, saw a major improvement in my skin in a really short period of time, i have been using it for almost 2 weeks consistently with the retinol serum from calily and my skin looks and feels great, no more acne spots and my skin looks so luminous! The only thing i wish they changed is the bottle or the dispenser, it kind of spits product and u end up using a bit more than necesarry.",positive,5.0,5.0,1521182719098,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",4877677018146374661
amazon_26174,ecommerce,B00FE90M0K,B09W66MSPX,"I was introduced to this product, as a movie extra, by a makeup artist working on the movie &#34;Marshall&#34;. It was a really hot and humid day while shooting an inside scene in a building with no air conditioning. I, and my fellow extras were dressed in heavy1940s period clothing. Despite the conditions on the movie set, I didn't perspire a drop from my face as, what I believe was, a result of Mehron skin prep. Being a male, the only other makeup I was wearing was some light face powder. Although I don't wear makeup, I could see the benefit of this product for men as well as women. An important meeting, ceremony, event, can be a bad time to start sweating into your eyes. Very little needed. Just dab it on and let it dry naturally. It really works. Here's the heavy clothing I needed to wear on a hot and humid Buffalo, NY day.","I was introduced to this product, as a movie extra, by a makeup artist working on the movie &#34;Marshall&#34;. It was a really hot and humid day while shooting an inside scene in a building with no air conditioning. I, and my fellow extras were dressed in heavy1940s period clothing. Despite the conditions on the movie set, I didn't perspire a drop from my face as, what I believe was, a result of Mehron skin prep. Being a male, the only other makeup I was wearing was some light face powder. Although I don't wear makeup, I could see the benefit of this product for men as well as women. An important meeting, ceremony, event, can be a bad time to start sweating into your eyes. Very little needed. Just dab it on and let it dry naturally. It really works. Here's the heavy clothing I needed to wear on a hot and humid Buffalo, NY day.",positive,5.0,5.0,1473212444000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",15772704809868388923
amazon_13678,ecommerce,B07R4PBJXZ,B07R4PBJXZ,Quality product and great price. Beautiful packaging too!,Quality product and great price. Beautiful packaging too!,positive,5.0,5.0,1578963074784,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",8756345513256231572
amazon_7700,ecommerce,B01M9IMSPO,B01M9IMSPO,So far so good. Works great. Love the choice between hot or cold air. It’s not heavy at all and I like that it has the little loop so I can hang it up easily. Good buy.,So far so good. Works great. Love the choice between hot or cold air. It’s not heavy at all and I like that it has the little loop so I can hang it up easily. Good buy.,positive,5.0,5.0,1547599582767,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",900151483325186519
amazon_20392,ecommerce,B08B1PR9C7,B08B1PR9C7,"Just got this in, so far super easy to use haven’t had it for long but not sure on longevity just yet we shall see! But so far it seems great!","Just got this in, so far super easy to use haven’t had it for long but not sure on longevity just yet we shall see! But so far it seems great!",positive,5.0,5.0,1602975112733,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",16223722385424115315
amazon_3434,ecommerce,B06ZZNNFRN,B089MG4F75,Have been using for a couple years!,Have been using for a couple years!,positive,5.0,5.0,1567647164068,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",1133737530851224380
amazon_23337,ecommerce,B074P5FKQG,B074P5FKQG,Great for afternoon touch ups!,Great for afternoon touch ups!,positive,5.0,5.0,1551566459195,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11440118293344359187
amazon_2488,ecommerce,B0093A45UE,B0093A45UE,"This is a pretty bow. I got it for my wife for use with a Snow White costume and she really likes it. It seems well made and the bow is a good size. This is bigger than the one that came with the costume, which was a little too small, but not so big that it would only look good with a costume. The dimensions in the description are accurate.","This is a pretty bow. I got it for my wife for use with a Snow White costume and she really likes it. It seems well made and the bow is a good size. This is bigger than the one that came with the costume, which was a little too small, but not so big that it would only look good with a costume. The dimensions in the description are accurate.",positive,5.0,5.0,1488236620000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11248966415758356920
amazon_6921,ecommerce,B077JHKVH7,B077JHKVH7,"i can see the difference, my face is softer, love it","i can see the difference, my face is softer, love it",positive,5.0,5.0,1519516459382,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",9092818985712831856
amazon_26991,ecommerce,B00ZT63TSK,B00ZT63TSK,Love these. Also made of good quality.,Love these. Also made of good quality.,positive,4.0,4.0,1455857451000,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",12359035435885788142
amazon_8245,ecommerce,B07MQZZV7B,B07MQZZV7B,"I have ordered this product twice, using it perhaps 3 or 4 months. It seems to tighten the sling on my face and erase fine lines. I’ll continue to use it!","I have ordered this product twice, using it perhaps 3 or 4 months. It seems to tighten the sling on my face and erase fine lines. I’ll continue to use it!",positive,5.0,5.0,1627058354518,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",636157454391357798
amazon_3388,ecommerce,B06XNMC9LN,B06XNMC9LN,I use this head for face paint and I love that it has eyeballs! If using for face paint make sure you spray the face with hairspray before applying otherwise the dye from the face paint will stain the head.,I use this head for face paint and I love that it has eyeballs! If using for face paint make sure you spray the face with hairspray before applying otherwise the dye from the face paint will stain the head.,positive,4.0,4.0,1527656108765,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",11936271209150592289
amazon_24899,ecommerce,B08DJ24295,B0BC2XLWML,My mother in law loved it. She uses it to practice when she comes home from school. Very easy to use would definitely recommend,My mother in law loved it. She uses it to practice when she comes home from school. Very easy to use would definitely recommend,positive,5.0,5.0,1639934562931,amazon_all_beauty,F:\Clients\Irfan Uk\MultiDomain_Review_Analysis_Agentic_AI\data\raw\ecommerce_amazon\amazon_all_beauty_sample.csv,"rating-derived: 1-2 negative, 3 neutral, 4-5 positive; review body only, title excluded to prevent star-title leakage",17416616503971210002
